"ID";"session";"tsDifficulty";"prob.Feedback";"ACC";"minACC";"maxACC";"RT";"minRT";"maxRT";"omissions";"outliers";"idxOmission";"idxOutlier";"modality";"stimType";"logfile"
"CBC_1054";"1";"hard";"0,95";"0,666666666666667";"0,600000000000000";"1,000000000000000";"2,32362999047670";"1,26606370000081370";"3,78671170000052";"0,0454545454545455";"0,0000000000000000";;;"tv";"vib";"CBC_1054_MSI_TV_v3_Vset5_Tset2_2024-03-03_10h27.49.019.csv"
"CBC_1054";"3";"easy";"0,95";"0,813953488372093";"0,000000000000000";"0,833333333333333";"2,32407352325542";"1,37319620000016585";"3,53333139999995";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1054_MSI_AV_v3_Vset4_Aset2_2024-03-03_11h43.50.758.csv"
"CBC_1058";"1";"hard";"0,90";"0,886363636363636";"0,666666666666667";"1,000000000000000";"2,21853548409054";"1,07649709999986953";"3,51866869999958";"0,0000000000000000";"0,0000000000000000";;;"tv";"vib";"CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv"
"CBC_1058";"2";"hard";"0,90";"0,953488372093023";"0,000000000000000";"0,953488372093023";"1,97483118604624";"0,91774599999916973";"5,68777529999988";"0,0227272727272727";"0,0232558139534884";;;"av";"env";"CBC_1058_MSI_AV_v3_Vset5_Aset3_2024-01-26_14h15.51.953.csv"
"CBC_1059";"2";"hard";"0,90";"0,750000000000000";"0,333333333333333";"1,000000000000000";"2,97210928636330";"1,49067639999975654";"4,22155669999938";"0,0000000000000000";"0,0000000000000000";;;"tv";"vib";"CBC_1059_MSI_TV_v3_Vset1_Tset3_2024-01-26_15h04.43.497.csv"
"CBC_1059";"3";"hard";"0,90";"0,772727272727273";"0,000000000000000";"0,772727272727273";"2,47643991818235";"1,59857240000019374";"3,85970160000034";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1059_MSI_AV_v3_Vset3_Aset2_2024-01-26_16h15.47.111.csv"
"CBC_1064";"1";"hard";"0,95";"0,568181818181818";"0,482758620689655";"1,000000000000000";"2,65198810227319";"1,63326540000070963";"5,14597340000000";"0,0000000000000000";"0,0227272727272727";;;"tv";"vib";"CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv"
"CBC_1064";"2";"hard";"0,95";"0,488372093023256";"0,458333333333333";"1,000000000000000";"2,47296468139457";"1,55022019999887561";"3,99711169999955";"0,0227272727272727";"0,0465116279069767";;;"av";"env";"CBC_1064_MSI_AV_v3_Vset5_Aset1_2024-01-28_10h00.06.405.csv"
"CBC_1064";"4";"easy";"0,95";"0,750000000000000";"0,000000000000000";"0,757575757575758";"2,36884546818175";"1,24216089999936230";"3,76420719999987";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1064_MSI_AV_v3_Vset3_Aset3_2024-01-28_11h09.57.594.csv"
"CBC_1071";"2";"hard";"0,95";"0,790697674418605";"0,333333333333333";"1,000000000000000";"2,76979251395532";"0,32067390000156593";"4,75687160000052";"0,0227272727272727";"0,0232558139534884";;;"tv";"vib";"CBC_1071_MSI_TV_v3_Vset2_Tset3_2024-02-02_15h20.49.299.csv"
"CBC_1071";"3";"hard";"0,95";"0,590909090909091";"0,000000000000000";"0,684210526315789";"2,20934726591006";"0,85517480000089563";"2,93230460000086";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1071_MSI_AV_v3_Vset3_Aset2_2024-02-02_16h36.55.631.csv"
"CBC_1072";"1";"hard";"0,95";"0,409090909090909";"0,000000000000000";"0,428571428571429";"2,22354157727287";"1,35464270000011311";"3,32132100000035";"0,0000000000000000";"0,0000000000000000";;;"tv";"vib";"CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv"
"CBC_1072";"3";"easy";"0,95";"0,651162790697674";"0,333333333333333";"1,000000000000000";"2,39288022558216";"1,44874739999977464";"3,50824370000191";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1072_MSI_AV_v3_Vset6_Aset2_2024-02-02_15h59.48.628.csv"
"CBC_1075";"2";"hard";"0,95";"0,568181818181818";"0,000000000000000";"0,575000000000000";"2,56711076818320";"0,91214280000167491";"3,82870810000168";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv"
"CBC_1075";"3";"hard";"0,95";"0,545454545454545";"0,000000000000000";"0,578947368421053";"2,80953190000020";"0,14782179999747314";"3,95638980000149";"0,0000000000000000";"0,0227272727272727";;;"tv";"vib";"CBC_1075_MSI_TV_v3_Vset2_Tset1_2024-03-13_17h09.54.370.csv"
"CBC_1076";"1";"hard";"0,90";"0,500000000000000";"0,428571428571429";"1,000000000000000";"2,05266132000061";"1,14161950000016077";"4,76285290000033";"0,0909090909090909";"0,0250000000000000";;;"tv";"vib";"CBC_1076_MSI_TV_v3_Vset6_Tset2_2024-03-13_13h58.04.695.csv"
"CBC_1076";"2";"hard";"0,95";"0,594594594594595";"0,000000000000000";"0,594594594594595";"2,38384353243288";"1,03568210000048566";"6,43339010000091";"0,1590909090909091";"0,0270270270270270";;;"av";"env";"CBC_1076_MSI_AV_v3_Vset5_Aset3_2024-03-13_14h06.57.958.csv"
"CBC_1087";"2";"hard";"0,90";"0,534883720930233";"0,000000000000000";"0,750000000000000";"1,79580157441807";"1,05727579999893351";"3,52875059999951";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1087_MSI_AV_v3_Vset1_Aset1_2024-03-23_10h00.48.030.csv"
"CBC_1087";"3";"hard";"0,95";"0,372093023255814";"0,304347826086957";"1,000000000000000";"1,91666606278984";"0,99777509999876202";"3,96602709999934";"0,0227272727272727";"0,0000000000000000";;;"tv";"vib";"CBC_1087_MSI_TV_v3_Vset2_Tset3_2024-03-23_11h27.59.968.csv"
"CBC_1087";"4";"easy";"0,95";"0,604651162790698";"0,604651162790698";"1,000000000000000";"1,89505055814042";"1,00347529999999097";"4,52145209999981";"0,0227272727272727";"0,0232558139534884";;;"av";"env";"CBC_1087_MSI_AV_v3_Vset4_Aset2_2024-03-23_11h37.29.616.csv"
"CBC_1090";"1";"hard";"0,90";"0,906976744186046";"0,000000000000000";"0,923076923076923";"2,49208408139610";"1,31194690000120318";"4,10029030000078";"0,0227272727272727";"0,0000000000000000";;;"tv";"vib";"CBC_1090_MSI_TV_v3_Vset5_Tset3_2024-03-10_10h39.49.098.csv"
"CBC_1090";"3";"hard";"0,80";"0,883720930232558";"0,868421052631579";"1,000000000000000";"2,20283786976840";"0,86472619999949529";"3,67518770000061";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1090_MSI_AV_v3_Vset4_Aset1_2024-03-10_11h41.57.568.csv"
"CBC_1093";"2";"hard";"0,95";"0,878048780487805";"0,000000000000000";"0,878048780487805";"2,45243415365841";"1,20415749999938271";"4,45229959999961";"0,0681818181818182";"0,0243902439024390";;;"av";"env";"CBC_1093_MSI_AV_v3_Vset3_Aset3_2024-05-05_14h06.59.630.csv"
"CBC_1093";"3";"hard";"0,95";"0,350000000000000";"0,333333333333333";"1,000000000000000";"2,41900872500041";"0,99657860000115761";"4,58503950000159";"0,0909090909090909";"0,0000000000000000";;;"tv";"vib";"CBC_1093_MSI_TV_v3_Vset2_Tset2_2024-05-05_15h13.09.552.csv"
"CBC_1102";"1";"easy";"0,95";"0,500000000000000";"0,000000000000000";"0,521739130434783";"2,83935398499984";"1,60259410000071512";"6,23177209999994";"0,0909090909090909";"0,0250000000000000";;;"tv";"vib";"CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv"
"CBC_1102";"3";"easy";"0,95";"0,627906976744186";"0,000000000000000";"0,777777777777778";"2,43765779767459";"1,04698450000068988";"5,80161009999938";"0,0227272727272727";"0,0232558139534884";;;"av";"env";"CBC_1102_MSI_AV_v3_Vset6_Aset3_2024-05-26_14h20.21.975.csv"
"CBC_1108";"1";"easy";"0,95";"0,619047619047619";"0,000000000000000";"0,625000000000000";"2,73705109761890";"1,43626410000069882";"4,67104699999982";"0,0454545454545455";"0,0000000000000000";;;"tv";"vib";"CBC_1108_MSI_TV_v3_Vset5_Tset3_2024-05-11_13h20.10.697.csv"
"CBC_1108";"3";"hard";"0,80";"0,613636363636364";"0,500000000000000";"1,000000000000000";"2,26896654772587";"0,29222609999851556";"4,10026529999959";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1108_MSI_AV_v3_Vset6_Aset1_2024-05-11_15h05.16.460.csv"
"CBC_1109";"1";"hard";"0,95";"0,785714285714286";"0,600000000000000";"1,000000000000000";"2,47984681666685";"1,30650880000030156";"4,44489320000048";"0,0454545454545455";"0,0000000000000000";;;"av";"env";"CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv"
"CBC_1109";"3";"hard";"0,95";"0,651162790697674";"0,000000000000000";"0,750000000000000";"2,69209055348844";"1,04757389999940642";"4,22359289999986";"0,0227272727272727";"0,0000000000000000";;;"tv";"vib";"CBC_1109_MSI_TV_v3_Vset1_Tset3_2024-06-07_15h09.59.248.csv"
"CBC_1110";"1";"easy";"0,95";"0,500000000000000";"0,000000000000000";"0,625000000000000";"3,27477774285639";"1,32407269999930577";"6,12223610000001";"0,0454545454545455";"0,0476190476190476";;;"av";"env";"CBC_1110_MSI_AV_v3_Vset4_Aset1_2024-08-25_14h33.39.375.csv"
"CBC_1110";"2";"easy";"0,95";"0,578947368421053";"0,500000000000000";"1,000000000000000";"3,14404284210562";"1,50014430000101129";"4,35939670000062";"0,1363636363636364";"0,0000000000000000";;;"tv";"vib";"CBC_1110_MSI_TV_v3_Vset6_Tset1_2024-08-25_14h42.34.932.csv"
"CBC_1111";"2";"easy";"0,95";"0,761904761904762";"0,500000000000000";"1,000000000000000";"2,80981355952372";"0,48867710000013176";"5,59172560000025";"0,0454545454545455";"0,0238095238095238";;;"av";"env";"CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv"
"CBC_1111";"4";"easy";"0,95";"0,555555555555556";"0,000000000000000";"0,571428571428571";"2,26956092222276";"0,00635590000092634";"4,09768740000072";"0,1818181818181818";"0,0000000000000000";;;"tv";"vib";"CBC_1111_MSI_TV_v3_Vset5_Tset2_2024-06-04_15h47.31.612.csv"
"CBC_1112";"1";"easy";"0,95";"0,761904761904762";"0,400000000000000";"1,000000000000000";"2,94914770000018";"1,10902639999994790";"5,04782139999998";"0,0454545454545455";"0,0000000000000000";;;"tv";"vib";"CBC_1112_MSI_TV_v3_Vset6_Tset1_2024-09-06_16h58.36.381.csv"
"CBC_1112";"2";"hard";"0,95";"0,697674418604651";"0,000000000000000";"0,707317073170732";"2,38619536976704";"1,07317890000012994";"4,10001669999929";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1112_MSI_AV_v3_Vset5_Aset3_2024-09-06_17h07.21.236.csv"
"CBC_1114";"1";"easy";"0,95";"0,578947368421053";"0,535714285714286";"1,000000000000000";"2,67986211841727";"1,25874679999833461";"3,78572970000096";"0,1363636363636364";"0,0000000000000000";;;"tv";"vib";"CBC_1114_MSI_TV_v3_Vset6_Tset1_2024-08-09_16h21.37.903.csv"
"CBC_1114";"3";"easy";"0,95";"0,547619047619048";"0,000000000000000";"0,692307692307692";"2,03619188809257";"1,02804049999394920";"4,72455500000797";"0,0454545454545455";"0,0476190476190476";;;"av";"env";"CBC_1114_MSI_AV_v3_Vset5_Aset2_2024-08-09_17h20.03.010.csv"
"CBC_1115";"1";"hard";"0,90";"0,684210526315789";"0,000000000000000";"0,714285714285714";"2,68753546315719";"0,98449489999893558";"4,39889379999931";"0,1363636363636364";"0,0000000000000000";;;"av";"env";"CBC_1115_MSI_AV_v3_Vset3_Aset2_2024-08-06_15h06.49.385.csv"
"CBC_1115";"3";"hard";"0,95";"0,805555555555556";"0,705882352941177";"1,000000000000000";"3,00328184999957";"0,02708189999884780";"5,69611800000075";"0,1818181818181818";"0,0000000000000000";;;"tv";"vib";"CBC_1115_MSI_TV_v3_Vset2_Tset2_2024-08-06_16h02.16.693.csv"
"CBC_1117";"2";"hard";"0,90";"0,431818181818182";"0,000000000000000";"0,500000000000000";"2,65588656136838";"1,79900710000947583";"3,80754840000009";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1117_MSI_AV_v3_Vset2_Aset3_2024-06-12_14h56.14.456.csv"
"CBC_1117";"3";"hard";"0,95";"0,860465116279070";"0,800000000000000";"1,000000000000000";"2,53917586046466";"1,17389859999821056";"3,91104440001072";"0,0227272727272727";"0,0000000000000000";;;"tv";"vib";"CBC_1117_MSI_TV_v3_Vset1_Tset2_2024-06-12_15h43.57.296.csv"
"CBC_1119";"2";"hard";"0,90";"0,909090909090909";"0,333333333333333";"1,000000000000000";"1,36277365681764";"0,65007829999922251";"3,44001089999983";"0,0000000000000000";"0,0227272727272727";;;"tv";"vib";"CBC_1119_MSI_TV_v3_Vset2_Tset2_2024-05-22_15h38.34.876.csv"
"CBC_1119";"3";"hard";"0,90";"0,750000000000000";"0,333333333333333";"1,000000000000000";"1,58068576363786";"0,68220630000178062";"4,05556740000065";"0,0000000000000000";"0,0227272727272727";;;"av";"env";"CBC_1119_MSI_AV_v3_Vset3_Aset1_2024-05-22_16h30.20.038.csv"
"CBC_1122";"1";"easy";"0,95";"0,536585365853659";"0,250000000000000";"1,000000000000000";"2,44894933658536";"1,31284590000086610";"3,92498230000001";"0,0681818181818182";"0,0000000000000000";;;"av";"env";"CBC_1122_MSI_AV_v3_Vset4_Aset2_2024-08-25_13h40.21.283.csv"
"CBC_1122";"2";"hard";"0,95";"0,525000000000000";"0,200000000000000";"1,000000000000000";"2,57520168749984";"0,08556979999957548";"6,22464709999986";"0,0909090909090909";"0,0250000000000000";;;"tv";"vib";"CBC_1122_MSI_TV_v3_Vset5_Tset1_2024-08-25_13h49.30.818.csv"
"CBC_1127";"1";"hard";"0,90";"0,767441860465116";"0,615384615384615";"1,000000000000000";"2,86065089999863";"1,70952559999932419";"4,07322940000086";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1127_MSI_AV_v3_Vset1_Aset1_2024-06-26_16h04.31.880.csv"
"CBC_1127";"3";"hard";"0,95";"0,750000000000000";"0,307692307692308";"1,000000000000000";"2,65290616363233";"2,12073270000109915";"4,14825919999566";"0,0000000000000000";"0,0227272727272727";;;"tv";"vib";"CBC_1127_MSI_TV_v3_Vset3_Tset3_2024-06-26_17h06.56.696.csv"
"CBC_1129";"2";"easy";"0,95";"0,558139534883721";"0,454545454545455";"1,000000000000000";"2,41698729767407";"1,53997079999953712";"4,61973390000003";"0,0227272727272727";"0,0232558139534884";;;"av";"env";"CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv"
"CBC_1129";"3";"hard";"0,90";"0,666666666666667";"0,480000000000000";"1,000000000000000";"2,77621030714285";"1,59417309999935242";"5,12768419999975";"0,0454545454545455";"0,0238095238095238";;;"tv";"vib";"CBC_1129_MSI_TV_v3_Vset2_Tset1_2024-09-25_15h12.48.862.csv"
"CBC_1136";"4";"easy";"0,95";"0,860465116279070";"0,761904761904762";"1,000000000000000";"2,88275906046447";"2,09494769999946584";"4,00802289999956";"0,0227272727272727";"0,0000000000000000";;;"tv";"vib";"CBC_1136_MSI_TV_v3_Vset1_Tset1_2024-09-11_16h55.09.046.csv"
"CBC_1136";"4";"easy";"0,95";"0,642857142857143";"0,000000000000000";"0,642857142857143";"2,69496134285687";"1,33371529999931226";"4,05713599999945";"0,0454545454545455";"0,0000000000000000";;;"av";"env";"CBC_1136_MSI_AV_v3_Vset3_Aset3_2024-09-11_17h04.04.997.csv"
"CBC_1138";"1";"hard";"0,95";"0,473684210526316";"0,000000000000000";"0,486486486486487";"2,98267222105273";"1,23780850000002829";"4,67721309999979";"0,1363636363636364";"0,0000000000000000";;;"tv";"vib";"CBC_1138_MSI_TV_v3_Vset4_Tset3_2024-07-24_14h19.30.560.csv"
"CBC_1138";"3";"easy";"0,95";"0,318181818181818";"0,000000000000000";"0,344827586206897";"2,75145695454611";"1,85247570000137785";"4,86860250000063";"0,0000000000000000";"0,0227272727272727";;;"av";"env";"CBC_1138_MSI_AV_v3_Vset6_Aset2_2024-07-24_15h15.32.121.csv"
"CBC_1139";"1";"hard";"0,95";"0,659090909090909";"0,523809523809524";"1,000000000000000";"2,54280832954516";"1,60364299999946525";"3,38129570000001";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1139_MSI_AV_v3_Vset2_Aset3_2024-07-08_16h12.35.623.csv"
"CBC_1139";"3";"easy";"0,95";"0,545454545454545";"0,333333333333333";"1,000000000000000";"2,50015465681831";"1,57742469999993773";"3,36531799999921";"0,0000000000000000";"0,0454545454545455";;;"tv";"vib";"CBC_1139_MSI_TV_v3_Vset1_Tset3_2024-07-08_17h11.14.330.csv"
"CBC_1143";"2";"hard";"0,90";"1,000000000000000";"1,000000000000000";"1,000000000000000";"2,25293714545466";"0,96912010000050941";"3,01747999999861";"0,0000000000000000";"0,0000000000000000";;;"tv";"vib";"CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv"
"CBC_1143";"3";"hard";"0,95";"0,886363636363636";"0,000000000000000";"0,900000000000000";"1,74531192727227";"0,96964699999989534";"3,11674579999999";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1143_MSI_AV_v3_Vset3_Aset2_2024-09-27_17h11.17.983.csv"
"CBC_1143";"4";"hard";"0,80";"0,840909090909091";"0,000000000000000";"0,840909090909091";"2,37403837954563";"1,13530239999818150";"3,21413659999962";"0,0000000000000000";"0,0000000000000000";;;"tv";"vib";"CBC_1143_MSI_TV_v3_Vset6_Tset3_2024-09-27_17h26.52.082.csv"
"CBC_1146";"1";"hard";"0,95";"0,813953488372093";"0,000000000000000";"0,923076923076923";"2,65566122325649";"1,10946920000151295";"5,58366510000087";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1146_MSI_AV_v3_Vset4_Aset3_2024-09-11_14h37.04.530.csv"
"CBC_1146";"2";"hard";"0,95";"0,536585365853659";"0,434782608695652";"1,000000000000000";"2,97169511463396";"1,89875789999950939";"5,52723789999982";"0,0681818181818182";"0,0243902439024390";;;"tv";"vib";"CBC_1146_MSI_TV_v3_Vset6_Tset1_2024-09-11_14h45.07.369.csv"
